,TargetB,ID,TargetD,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemIncomeGroup,DemMedHomeValue,DemPctVeterans
5008,0,00102673,,2,15,1,9,10.0,20.0,14.6,20.0,18,119,14,32,74,6,14,28,S,1,27,65.0,M,H,3.0,44100,21
5009,1,00102706,3.0,7,24,7,13,5.0,4.14,3.38,4.14,21,130,11,29,66,5,15,27,S,1,24,42.0,F,H,7.0,83500,37
5010,1,00102741,20.0,2,7,2,4,20.0,20.0,14.43,20.0,23,105,12,34,59,6,17,25,A,0,45,75.0,F,U,7.0,23800,35
5011,1,00102742,9.0,3,11,1,7,11.0,9.67,6.64,11.0,17,113,14,33,63,6,15,27,A,1,45,53.0,M,H,2.0,23800,35
5012,1,00102772,10.0,2,17,1,11,10.0,7.5,5.0,10.0,21,128,11,29,73,4,12,28,A,1,45,51.0,F,U,1.0,23000,31
5013,1,00102775,20.0,7,11,3,4,18.0,18.71,16.45,16.0,15,41,12,32,36,6,16,15,A,1,45,,F,U,1.0,125000,37
5014,1,00102780,16.0,3,8,3,7,16.0,14.67,10.13,14.67,19,81,13,32,56,6,16,22,A,1,48,85.0,F,U,2.0,25700,39
5015,1,00102795,10.0,1,1,1,1,15.0,15.0,15.0,15.0,24,24,7,17,15,3,7,6,N,0,53,77.0,M,H,5.0,19800,31
5016,0,00102814,,3,16,3,12,10.0,7.67,8.75,7.67,19,80,12,31,67,5,15,24,A,1,36,67.0,M,H,4.0,69500,38
5017,0,00102827,,2,4,1,1,20.0,20.0,18.75,20.0,24,44,11,32,36,6,16,16,A,0,45,67.0,M,H,1.0,38300,31
5018,0,00102948,,2,5,2,4,15.0,15.0,12.2,15.0,24,56,13,33,45,6,15,18,A,0,30,62.0,M,H,5.0,52300,43
5019,1,00102953,21.0,2,2,1,1,20.0,15.0,15.0,20.0,21,24,12,23,21,6,11,9,N,0,38,41.0,F,H,7.0,65200,32
5020,0,00102988,,7,19,5,13,9.0,7.71,5.89,7.6,16,69,11,31,57,5,15,22,S,1,00,42.0,M,U,,41900,0
5021,0,00103011,,3,7,0,3,15.0,14.0,12.57,,19,93,13,32,54,6,6,23,A,0,37,63.0,M,H,5.0,54700,40
5022,0,00103077,,8,30,5,20,5.0,3.88,3.22,4.0,19,129,12,32,77,6,17,33,S,1,41,7.0,U,U,,23500,26
5023,1,00103111,10.0,1,1,0,0,15.0,15.0,15.0,,19,19,10,17,15,4,4,6,F,0,44,30.0,F,H,3.0,50900,19
5024,0,00103130,,7,18,4,10,10.0,7.0,6.28,6.5,19,57,13,33,48,6,17,21,S,1,43,41.0,M,U,4.0,54900,27
5025,0,00103173,,10,27,6,16,3.0,3.4,3.13,3.67,15,109,13,33,70,6,17,31,S,1,43,75.0,F,H,2.0,48000,35
5026,0,00103174,,1,1,1,1,15.0,15.0,15.0,15.0,24,24,7,17,15,3,7,6,N,0,42,25.0,F,U,5.0,71400,41
5027,0,00103219,,2,2,1,1,16.0,13.0,13.0,10.0,19,31,10,24,22,4,10,9,A,0,49,55.0,M,U,2.0,47400,28
5028,0,00103238,,8,39,6,19,5.0,6.38,4.92,5.83,18,119,11,32,79,6,17,32,S,1,36,77.0,F,U,1.0,44600,26
5029,1,00103260,10.0,3,18,1,7,10.0,10.0,8.78,10.0,25,89,10,29,64,5,14,24,A,1,39,31.0,M,U,,58900,25
5030,1,00103290,16.0,3,15,2,9,10.0,11.33,9.6,12.0,18,130,13,31,69,6,14,30,S,1,24,71.0,M,H,5.0,73600,47
5031,1,00103298,15.0,2,2,0,0,15.0,12.5,12.5,,26,31,9,22,23,4,4,8,A,0,42,26.0,F,H,5.0,58800,26
5032,0,00103301,,3,5,3,5,20.0,22.0,19.2,22.0,24,42,12,31,37,6,16,16,A,0,38,60.0,M,U,4.0,58800,27
5033,0,00103310,,1,5,1,3,25.0,25.0,40.4,25.0,23,97,12,31,65,6,15,27,A,0,25,82.0,F,H,7.0,65300,17
5034,0,00103316,,2,2,2,2,25.0,17.5,17.5,17.5,18,29,13,27,24,6,13,11,A,0,27,29.0,F,U,5.0,42300,19
5035,0,00103320,,6,7,3,3,6.0,4.5,4.29,4.67,16,32,13,30,29,6,14,12,A,1,27,47.0,F,H,1.0,42300,19
5036,1,00103330,50.0,2,6,2,4,20.0,20.0,10.33,20.0,21,75,12,31,46,6,15,19,A,0,34,52.0,F,H,7.0,91500,22
5037,0,00103350,,1,1,1,1,20.0,20.0,20.0,20.0,21,21,10,17,15,4,7,6,F,0,31,63.0,M,H,5.0,47500,0
5038,1,00103416,15.0,2,2,0,0,16.0,13.0,13.0,,18,27,11,25,21,5,5,10,N,0,36,43.0,M,U,3.0,40600,53
5039,1,00103468,15.0,2,10,0,5,15.0,11.5,7.1,,18,91,13,34,42,6,6,20,A,0,36,56.0,F,U,2.0,47600,36
5040,1,00103488,10.0,7,23,3,13,2.5,7.5,5.43,8.33,15,126,11,26,50,4,11,19,S,1,36,67.0,F,H,5.0,47600,36
5041,1,00103527,4.0,10,15,8,10,4.0,4.5,4.27,4.38,21,45,11,30,36,6,17,17,S,1,51,47.0,M,U,2.0,39200,40
5042,1,00103535,15.0,1,3,0,1,20.0,10.0,13.33,,16,39,12,27,31,5,5,11,A,0,51,59.0,F,U,7.0,36500,29
5043,1,00103543,11.0,4,28,2,12,12.0,9.5,9.21,7.5,18,130,8,24,59,4,12,24,S,1,53,78.0,M,H,5.0,40200,47
5044,1,00103566,26.0,2,15,0,8,21.0,21.0,15.73,,18,129,13,34,81,6,6,32,A,1,36,76.0,M,H,3.0,41700,45
5045,1,00103590,15.0,2,3,0,1,20.0,17.5,15.0,,20,41,12,32,34,6,6,14,A,0,53,,M,U,,39700,36
5046,1,00103591,3.0,5,10,2,3,10.0,7.6,6.1,7.5,15,85,13,31,48,5,13,19,S,1,43,,M,U,2.0,15000,35
5047,1,00103593,10.0,1,18,1,8,12.0,12.0,8.5,12.0,18,113,12,30,71,5,13,28,A,1,53,82.0,F,U,,39700,36
5048,1,00103613,15.0,2,4,2,3,15.0,15.0,9.25,15.0,25,41,10,27,32,5,14,14,A,0,43,59.0,F,H,7.0,27500,29
5049,1,00103644,10.0,3,7,1,3,5.0,4.33,6.0,5.0,16,52,15,35,43,6,15,17,A,0,36,,F,U,,37600,40
5050,0,00103664,,1,1,1,1,20.0,20.0,20.0,20.0,15,15,8,9,9,3,4,4,E,0,51,,M,U,1.0,34400,37
5051,0,00103679,,1,1,0,0,25.0,25.0,25.0,,20,20,11,17,16,5,5,6,F,0,45,,M,U,1.0,48100,39
5052,0,00103707,,4,4,3,3,10.0,8.75,8.75,8.33,17,24,14,24,24,6,11,9,N,1,45,59.0,M,U,1.0,41000,34
5053,1,00103728,13.0,3,14,3,11,13.0,9.67,5.57,9.67,16,129,13,33,67,5,14,28,A,1,49,71.0,M,H,1.0,49100,35
5054,0,00103756,,1,1,1,1,15.0,15.0,15.0,15.0,16,16,10,15,12,4,6,5,F,0,45,49.0,M,H,4.0,41500,33
5055,0,00103774,,6,7,4,4,6.0,7.33,7.0,7.75,19,34,13,29,28,6,14,12,A,1,40,55.0,M,H,4.0,69500,52
5056,0,00103842,,2,9,1,6,25.0,23.0,16.67,25.0,18,75,13,35,58,6,17,24,A,1,51,,F,H,6.0,39000,32
5057,0,00103856,,1,6,1,4,15.0,15.0,10.67,15.0,18,125,15,30,59,5,11,22,F,1,51,,F,U,,27800,33
5058,1,00103857,15.0,2,6,1,4,15.0,20.0,17.5,25.0,19,76,13,35,59,6,17,22,A,0,51,,M,U,,27800,33
5059,1,00103872,20.0,1,1,1,1,20.0,20.0,20.0,20.0,16,16,13,18,15,5,7,6,F,0,53,63.0,F,H,3.0,29000,29
5060,1,00103876,20.0,2,3,1,2,20.0,13.5,10.67,20.0,21,40,12,30,32,6,14,13,A,0,28,67.0,F,H,6.0,61300,53
5061,1,00103913,11.0,10,14,7,9,12.0,10.7,9.21,10.43,16,45,14,33,38,6,17,17,S,1,53,43.0,F,U,,29700,24
5062,1,00103920,5.0,4,7,2,2,5.0,6.25,5.71,5.0,15,28,8,20,19,4,10,8,A,0,53,43.0,M,U,1.0,32500,32
5063,1,00103926,5.0,5,24,3,14,9.0,7.8,6.21,7.67,18,127,6,24,71,3,11,28,S,1,48,17.0,M,H,2.0,47200,32
5064,0,00103943,,3,6,1,2,11.0,10.0,8.17,9.0,17,56,14,32,42,6,13,15,A,1,39,,F,U,,36300,35
5065,1,00103953,5.0,4,19,3,8,2.5,2.63,2.32,2.67,15,113,8,17,48,4,9,16,A,0,39,,F,U,5.0,86800,30
5066,0,00103979,,3,4,2,2,5.0,11.67,11.25,10.0,16,35,15,31,29,6,13,12,A,1,43,79.0,M,H,2.0,48400,34
5067,1,00103982,15.0,7,17,5,11,14.0,14.86,11.82,14.6,22,105,13,33,69,6,17,29,S,1,43,64.0,M,H,2.0,48600,32
5068,1,00104004,10.0,3,12,3,8,10.0,10.0,6.83,10.0,19,102,13,33,65,6,15,30,A,1,53,70.0,U,H,3.0,61900,37
5069,1,00104049,3.0,5,12,4,8,5.0,3.4,3.17,3.5,17,69,13,24,46,6,12,17,S,1,53,,M,U,1.0,36700,50
5070,0,00104059,,3,4,2,2,5.0,6.0,5.25,4.0,15,29,12,24,22,5,10,9,A,0,48,59.0,F,U,1.0,41900,45
5071,1,00104108,11.0,5,19,4,12,5.0,15.2,11.79,17.75,19,123,13,34,74,6,17,32,S,1,22,70.0,F,H,2.0,60900,15
5072,1,00104170,5.0,5,25,2,10,5.0,5.0,3.72,7.5,19,97,11,32,66,5,15,27,S,1,24,81.0,M,H,1.0,88900,44
5073,0,00104174,,5,15,1,6,8.0,8.4,6.27,8.0,16,129,13,32,66,6,14,25,S,1,24,62.0,F,H,2.0,68800,44
5074,0,00104176,,3,27,2,16,10.0,10.0,8.44,10.0,17,125,9,24,72,4,13,29,A,1,24,37.0,F,U,1.0,81600,36
5075,1,00104177,15.0,3,7,0,2,5.0,8.33,6.43,,15,103,10,26,55,4,4,25,A,0,13,55.0,F,H,7.0,98500,39
5076,0,00104181,,4,17,1,7,5.0,5.0,3.74,5.0,19,128,6,21,54,3,10,22,A,1,24,,F,U,4.0,86800,36
5077,0,00104195,,4,4,3,3,15.0,13.0,13.0,13.33,16,32,13,30,29,6,14,12,A,0,24,51.0,F,H,5.0,79300,21
5078,1,00104214,11.0,2,36,2,19,11.0,10.0,8.19,10.0,16,127,13,31,82,5,13,30,A,1,28,66.0,M,H,6.0,61800,31
5079,1,00104234,18.0,3,14,1,6,12.0,11.33,9.14,11.0,19,119,12,33,65,5,15,27,A,1,14,42.0,M,H,5.0,91500,30
5080,1,00104236,10.0,3,3,1,1,10.0,10.0,10.0,10.0,15,23,11,21,19,5,9,8,N,0,36,59.0,M,H,4.0,30000,39
5081,0,00104237,,1,1,1,1,15.0,15.0,15.0,15.0,19,19,10,15,12,4,6,5,F,0,36,,M,U,,39800,31
5082,0,00104248,,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,14,12,4,6,5,F,0,44,68.0,M,H,5.0,82400,34
5083,1,00104259,15.0,3,10,2,7,15.0,15.0,9.1,15.0,22,91,12,34,60,6,17,26,A,1,36,49.0,F,H,2.0,47700,49
5084,0,00104260,,7,20,3,12,8.0,8.29,7.8,8.0,18,110,13,35,75,6,17,29,S,1,36,37.0,F,U,1.0,46700,43
5085,1,00104267,5.0,5,16,4,12,2.0,5.4,4.44,6.25,19,128,11,30,68,5,15,29,S,1,43,,M,U,1.0,28400,25
5086,0,00104271,,7,21,4,14,5.0,7.14,6.1,7.5,16,123,14,35,76,6,17,33,S,1,44,73.0,F,U,1.0,65900,33
5087,0,00104323,,2,2,0,0,15.0,10.0,10.0,,17,31,10,22,21,4,4,7,A,0,30,87.0,F,H,2.0,38900,37
5088,0,00104334,,1,1,0,0,20.0,20.0,20.0,,16,16,12,17,14,5,5,6,F,0,25,,F,U,2.0,78700,5
5089,0,00104359,,2,4,2,4,25.0,25.0,25.0,25.0,24,44,11,21,22,5,10,11,A,1,27,35.0,M,H,5.0,41100,44
5090,0,00104364,,2,2,1,1,15.0,12.5,12.5,15.0,16,20,14,21,19,6,9,7,N,0,26,47.0,F,U,1.0,35300,58
5091,1,00104367,5.0,5,6,4,4,8.0,7.2,7.67,7.0,18,28,12,25,24,6,13,11,A,1,14,43.0,M,U,6.0,85800,26
5092,1,00104394,10.0,5,5,2,2,10.0,7.6,7.6,8.0,16,32,14,30,29,6,13,11,A,1,24,62.0,F,H,4.0,95800,26
5093,1,00104401,15.0,2,14,2,10,15.0,15.0,10.36,15.0,22,105,8,20,56,5,13,25,A,1,22,70.0,F,H,2.0,85000,19
5094,1,00104413,6.0,5,8,1,2,6.0,5.8,5.5,5.0,18,77,12,31,42,6,14,16,A,1,49,55.0,M,H,5.0,47300,28
5095,1,00104427,15.0,1,1,0,0,20.0,20.0,20.0,,20,20,10,16,15,4,4,5,F,0,46,51.0,F,H,7.0,85700,34
5096,1,00104442,35.0,2,6,1,3,35.0,32.5,23.33,30.0,19,74,13,35,54,6,17,23,A,0,14,51.0,F,H,5.0,217200,25
5097,1,00104467,3.0,10,11,5,5,3.0,3.6,3.55,3.0,17,39,13,31,31,6,16,14,A,1,26,65.0,M,U,1.0,64000,29
5098,0,00104487,,3,11,1,7,20.0,13.67,8.36,11.0,18,130,13,33,63,6,16,28,A,1,45,61.0,F,H,3.0,28400,34
5099,1,00104505,25.0,3,3,2,2,10.0,10.0,10.0,7.5,23,33,11,28,26,5,13,11,A,0,49,59.0,F,H,5.0,67100,47
5100,0,00104533,,5,5,3,3,13.0,9.8,9.8,9.67,17,33,14,30,28,6,13,11,A,0,35,57.0,U,U,,111000,30
5101,0,00104534,,2,3,1,2,23.0,24.0,19.33,25.0,20,42,13,33,34,6,16,15,A,0,35,80.0,M,U,5.0,89500,26
5102,0,00104543,,2,10,1,7,11.0,11.0,7.2,11.0,17,68,14,33,54,6,15,20,S,1,44,,M,U,,20600,37
5103,0,00104587,,1,2,1,1,50.0,50.0,50.0,50.0,15,16,13,18,15,5,7,6,F,0,25,,F,U,,37400,26
5104,0,00104605,,4,7,1,1,14.0,13.5,12.71,15.0,20,51,15,34,44,6,15,18,S,1,16,,F,U,,44100,33
5105,1,00104606,10.0,6,15,5,8,10.0,8.67,8.27,8.6,17,57,11,25,45,6,16,21,S,1,16,67.0,F,H,1.0,54700,32
5106,0,00104629,,2,4,1,2,17.0,16.0,11.5,15.0,18,57,7,22,31,4,12,13,A,0,33,75.0,M,U,,43900,28
5107,0,00104632,,4,18,0,10,6.0,6.0,5.35,,15,129,11,30,67,5,5,29,S,1,21,,U,U,,48900,27
5108,0,00104709,,1,1,1,1,20.0,20.0,20.0,20.0,21,21,11,18,17,4,7,6,F,0,07,,F,U,,77500,31
5109,1,00104721,10.0,4,11,2,4,11.0,9.5,7.36,8.5,19,77,12,33,52,6,17,22,A,0,18,30.0,F,U,,141900,25
5110,1,00104732,10.0,5,14,2,7,8.0,6.6,6.29,7.5,18,114,13,31,69,6,14,29,A,0,18,83.0,F,H,1.0,60500,25
5111,1,00104747,10.0,1,15,0,7,10.0,10.0,8.0,,26,113,9,27,66,4,4,24,A,1,02,84.0,F,U,,70600,29
5112,1,00104755,16.0,3,7,2,3,10.0,11.33,8.29,12.0,15,62,13,31,46,6,14,18,A,0,13,77.0,M,H,6.0,141300,38
5113,0,00104801,,5,19,1,6,10.0,10.2,7.89,11.0,26,91,10,32,67,5,16,27,A,1,14,47.0,F,H,6.0,184300,29
5114,0,00104829,,1,1,1,1,23.0,23.0,23.0,23.0,16,16,12,17,14,5,7,6,F,0,13,47.0,M,H,5.0,92600,38
5115,1,00104848,7.0,5,17,4,8,9.0,7.4,5.24,7.5,17,80,12,26,45,5,14,20,S,1,15,82.0,F,H,7.0,99300,24
5116,0,00104876,,1,10,1,10,25.0,25.0,11.8,25.0,21,113,12,27,66,6,13,26,A,1,14,,M,U,,114100,32
5117,1,00104891,23.0,2,10,1,6,20.0,15.0,12.6,15.0,17,86,13,33,54,6,17,25,S,1,17,80.0,M,U,,74000,24
5118,1,00104905,15.0,2,7,0,2,15.0,15.0,11.43,,19,45,14,35,42,6,6,16,A,0,12,43.0,F,H,5.0,87700,33
5119,0,00104916,,12,19,8,11,20.0,14.83,13.79,14.63,18,53,15,33,46,6,17,18,S,1,35,,F,U,,145100,28
5120,0,00104968,,13,55,7,24,4.0,4.23,4.65,4.43,15,129,11,31,79,5,16,32,S,1,49,,M,U,,50600,40
5121,1,00104969,5.0,3,3,3,3,9.0,8.0,8.0,8.0,16,24,13,24,22,6,11,9,N,1,36,69.0,F,H,3.0,51900,47
5122,0,00105013,,2,7,0,4,25.0,22.5,13.71,,18,93,13,31,55,6,6,22,A,1,49,45.0,F,U,,66600,35
5123,0,00105029,,8,13,4,5,7.0,7.44,6.58,7.39,15,40,12,32,35,6,17,16,A,1,00,,U,U,,71500,0
5124,1,00105068,7.0,5,23,2,10,5.0,5.4,5.3,6.0,17,127,13,34,71,6,16,29,A,1,43,,U,U,4.0,73100,36
5125,0,00105072,,5,19,3,10,9.0,6.8,6.47,6.0,15,131,12,29,68,5,12,29,S,1,42,51.0,F,H,2.0,57600,30
5126,1,00105144,3.0,5,8,4,5,3.0,4.2,4.0,4.5,16,40,12,30,32,5,14,14,A,1,30,,F,U,1.0,42400,54
5127,1,00105180,14.0,3,17,1,12,14.0,14.33,10.0,14.0,22,114,11,32,75,5,15,29,A,1,35,59.0,F,H,6.0,58600,16
5128,0,00105213,,4,7,1,1,10.0,12.0,10.0,8.0,18,43,13,32,37,6,16,16,S,1,35,,F,U,6.0,85600,31
5129,0,00105214,,1,3,0,1,20.0,20.0,11.67,,18,57,12,27,34,6,6,13,A,0,22,,M,U,,86200,30
5130,0,00105248,,5,7,3,4,5.0,5.0,4.71,5.0,16,52,14,32,35,6,13,13,A,1,35,63.0,F,H,2.0,73500,35
5131,0,00105251,,2,12,1,7,16.0,15.0,10.0,16.0,20,105,13,33,63,6,15,24,A,0,40,36.0,M,H,3.0,67400,35
5132,0,00105275,,1,1,1,1,20.0,20.0,20.0,20.0,20,20,10,16,14,4,7,6,F,0,36,,M,U,,24500,23
5133,0,00105295,,4,5,3,3,10.0,9.5,9.6,9.0,17,30,13,26,23,6,12,10,A,1,45,,M,U,3.0,25800,30
5134,0,00105296,,2,3,1,2,15.0,12.0,9.0,15.0,17,40,12,30,29,5,13,12,A,0,45,,M,U,2.0,25800,30
5135,1,00105305,6.0,5,20,5,11,4.0,5.2,4.75,5.2,21,113,11,30,71,6,16,29,A,1,53,,M,U,,24900,31
5136,1,00105325,6.0,10,37,6,20,5.0,3.2,2.45,2.67,17,126,10,31,67,6,17,31,S,1,36,,F,U,1.0,22700,29
5137,1,00105331,20.0,2,2,0,0,20.0,12.5,12.5,,18,30,11,24,21,4,4,8,A,0,45,49.0,M,H,4.0,23700,56
5138,1,00105347,15.0,4,12,1,4,15.0,12.5,8.42,10.0,16,74,12,32,55,6,16,23,A,1,36,51.0,F,U,4.0,26300,31
5139,1,00105371,20.0,3,17,1,11,20.0,16.67,17.18,10.0,20,105,13,35,77,6,17,29,S,1,53,65.0,U,U,,20800,32
5140,0,00105383,,4,5,4,5,15.0,9.5,8.2,9.5,15,41,8,24,28,4,12,12,A,1,34,79.0,F,U,3.0,75200,26
5141,1,00105393,10.0,8,16,5,10,15.0,18.63,17.31,17.8,16,102,15,37,70,6,17,28,A,1,25,73.0,F,U,1.0,34500,21
5142,0,00105415,,2,6,0,2,20.0,17.5,11.67,,18,104,13,31,60,6,6,25,A,0,53,80.0,F,U,1.0,17700,28
5143,1,00105431,25.0,2,5,2,3,25.0,18.5,11.4,18.5,24,41,13,31,34,6,15,14,A,0,48,54.0,M,U,,33200,37
5144,1,00105459,5.0,8,12,6,6,3.0,5.5,5.17,5.33,15,43,14,33,35,6,16,14,S,1,53,,F,U,2.0,20500,32
5145,1,00105484,15.0,3,3,3,3,10.0,7.33,7.33,7.33,17,24,13,23,23,6,11,9,N,1,48,,F,U,,40300,40
5146,0,00105546,,2,8,0,4,18.0,17.0,11.5,,18,92,12,31,52,5,5,22,A,1,34,63.0,F,H,7.0,82900,34
5147,0,00105579,,1,1,1,1,15.0,15.0,15.0,15.0,21,21,9,16,14,3,6,5,F,0,42,33.0,M,U,,80600,21
5148,0,00105616,,4,20,2,10,15.0,15.0,12.25,15.0,15,125,15,37,81,6,17,34,A,1,45,75.0,M,U,,37500,35
5149,0,00105641,,3,11,2,7,12.0,10.67,8.0,10.0,18,63,13,33,51,6,15,20,A,0,36,86.0,M,U,,38000,34
5150,1,00105650,10.0,2,12,1,7,10.0,10.0,4.33,10.0,21,117,12,28,58,6,12,23,A,0,40,78.0,F,H,2.0,49100,43
5151,1,00105660,5.0,2,7,1,3,10.0,12.5,9.0,10.0,24,80,12,33,51,6,16,22,A,0,46,,M,U,,43000,29
5152,0,00105691,,1,2,1,2,20.0,20.0,15.0,20.0,16,57,10,16,26,5,8,11,A,0,37,65.0,M,H,3.0,63800,46
5153,0,00105707,,1,15,0,6,10.0,10.0,8.53,,17,121,13,32,67,6,6,28,A,1,36,,F,U,1.0,39800,29
5154,1,00105709,5.0,13,46,9,25,6.0,5.77,4.22,5.33,15,128,13,33,83,5,16,33,S,1,36,62.0,M,H,4.0,38600,43
5155,0,00105735,,3,33,2,15,14.0,12.67,9.67,12.0,26,129,11,32,82,4,14,31,A,1,16,82.0,F,U,4.0,49000,34
5156,1,00105741,20.0,2,10,2,6,20.0,20.0,17.0,20.0,22,76,12,33,61,6,16,23,A,1,16,53.0,M,H,7.0,58100,34
5157,0,00105755,,2,3,0,1,20.0,18.5,17.33,,26,43,10,30,34,5,5,14,A,0,11,75.0,F,H,7.0,134700,34
5158,0,00105768,,3,6,1,3,32.0,25.67,16.33,25.0,18,45,13,35,40,6,17,17,A,0,16,34.0,F,U,4.0,60100,39
5159,1,00105815,20.0,5,5,3,3,20.0,14.8,14.8,13.33,18,35,13,31,29,6,15,13,A,1,30,47.0,M,U,3.0,45200,21
5160,1,00105823,2.5,5,10,3,4,5.0,8.0,6.5,6.67,15,65,18,37,67,6,15,23,A,1,12,51.0,M,U,4.0,73800,23
5161,1,00105827,20.0,6,19,3,8,25.0,16.17,12.89,20.0,6,69,29,48,77,12,21,28,A,1,30,47.0,F,H,5.0,35100,38
5162,0,00105861,,2,6,1,2,29.0,29.0,24.17,29.0,21,69,13,35,56,6,17,22,A,0,30,59.0,M,H,4.0,34700,32
5163,0,00105867,,1,1,0,0,20.0,20.0,20.0,,16,16,12,17,14,5,5,6,F,0,30,,F,U,1.0,45800,23
5164,0,00105888,,1,2,0,0,15.0,15.0,10.0,,18,30,10,22,20,4,4,7,A,0,00,,M,H,4.0,45200,0
5165,1,00105923,7.0,5,21,4,14,9.0,7.4,5.86,8.0,17,111,13,28,56,6,13,24,S,1,16,82.0,F,H,2.0,48100,33
5166,1,00105930,5.0,4,23,3,13,5.0,6.25,5.52,6.67,19,130,6,24,58,3,12,23,S,1,18,40.0,U,U,,67200,28
5167,1,00105984,10.0,3,6,2,4,20.0,16.0,12.17,17.0,21,74,7,26,41,4,13,17,A,0,11,40.0,F,U,7.0,169900,27
5168,0,00106018,,9,28,6,17,9.0,7.56,6.61,7.17,18,126,12,30,69,6,17,33,S,1,51,63.0,F,U,,22400,34
5169,0,00106053,,1,4,0,1,20.0,20.0,11.25,,26,53,10,30,40,5,5,17,A,0,41,69.0,F,H,2.0,24000,19
5170,0,00106058,,2,7,0,3,20.0,20.0,9.71,,19,90,13,33,54,6,6,23,A,1,36,58.0,F,U,,30700,25
5171,0,00106139,,1,16,0,4,14.0,14.0,10.0,,26,122,9,28,71,4,4,28,A,0,53,42.0,M,U,1.0,26300,40
5172,1,00106161,4.0,8,29,7,19,6.0,4.75,4.97,4.86,16,130,8,24,69,4,13,31,S,1,53,65.0,F,U,2.0,17200,40
5173,1,00106190,20.0,1,13,0,9,10.0,10.0,7.31,,26,130,9,26,70,4,4,30,A,1,45,69.0,M,H,3.0,40400,32
5174,0,00106204,,3,3,2,2,15.0,12.67,12.67,11.5,18,30,10,23,20,5,11,9,A,0,31,79.0,F,H,1.0,25100,33
5175,0,00106209,,8,10,7,8,6.0,5.88,5.6,5.71,17,41,12,29,34,6,16,15,S,1,41,68.0,M,U,2.0,28800,49
5176,1,00106224,25.0,1,1,1,1,20.0,20.0,20.0,20.0,23,23,9,16,13,3,6,5,N,0,28,,F,U,,175900,39
5177,1,00106235,5.0,4,18,1,8,5.0,5.0,5.0,5.0,18,125,7,22,53,4,11,24,S,1,38,79.0,M,U,4.0,49800,27
5178,0,00106249,,4,16,2,10,12.0,12.75,8.94,14.5,15,126,15,35,78,6,16,31,S,1,53,,F,U,1.0,22300,28
5179,0,00106285,,0,1,0,0,20.0,0.0,20.0,,19,19,10,10,12,4,4,4,F,0,45,,F,U,,21800,23
5180,0,00106308,,5,11,2,6,10.0,10.4,9.0,11.0,18,101,15,27,55,6,12,21,A,1,45,79.0,M,U,2.0,37000,34
5181,0,00106318,,4,7,3,4,10.0,10.5,9.14,11.67,18,57,12,31,42,6,15,16,S,1,53,17.0,F,U,1.0,19900,30
5182,0,00106366,,2,3,1,2,20.0,17.5,15.0,15.0,17,41,13,33,35,6,15,15,A,0,46,54.0,M,U,7.0,24600,27
5183,1,00106384,8.0,11,55,8,25,9.0,9.45,8.78,9.5,17,129,12,32,89,5,16,33,S,1,42,,F,H,7.0,57900,27
5184,1,00106430,14.0,4,10,3,6,15.0,13.0,10.0,13.0,20,102,14,34,67,6,15,25,A,0,36,46.0,F,U,3.0,58900,53
5185,1,00106488,26.0,7,15,4,8,25.0,25.71,21.07,25.0,15,103,15,36,73,6,17,29,S,1,49,,F,U,,40500,25
5186,0,00106507,,4,4,2,2,10.0,10.0,10.0,10.0,19,33,12,29,27,6,14,12,A,0,41,48.0,F,U,2.0,37800,26
5187,1,00106508,20.0,4,4,2,2,13.0,12.0,12.0,11.5,18,33,12,30,28,6,14,12,A,0,35,83.0,F,H,4.0,44000,27
5188,1,00106583,5.0,6,21,5,16,10.0,8.33,5.55,8.0,20,123,13,32,74,6,17,34,S,1,49,77.0,M,H,3.0,33700,28
5189,0,00106600,,3,4,0,0,10.0,9.0,8.0,,18,30,12,25,22,6,6,9,A,0,37,73.0,F,U,1.0,66300,51
5190,1,00106610,15.0,1,8,1,6,15.0,15.0,10.5,15.0,24,93,9,28,56,4,12,22,A,1,36,68.0,M,U,,47500,49
5191,1,00106633,5.0,8,14,7,10,5.0,5.13,5.29,5.0,19,53,13,34,45,6,17,18,S,1,46,51.0,M,H,4.0,45000,33
5192,1,00106639,15.0,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,15,13,4,6,5,F,0,12,77.0,F,H,2.0,68100,46
5193,1,00106649,26.0,1,5,0,1,26.0,26.0,19.6,,26,65,10,31,51,5,5,20,A,0,14,35.0,F,H,4.0,82700,37
5194,0,00106685,,2,17,1,11,10.0,8.5,5.24,7.0,18,130,11,24,62,4,9,25,A,1,45,82.0,F,U,1.0,44000,35
5195,0,00106686,,5,15,4,12,10.0,10.0,7.33,10.0,16,120,14,35,73,7,17,32,S,1,42,7.0,M,U,4.0,38400,27
5196,0,00106698,,3,3,2,2,7.0,7.33,7.33,6.0,16,23,12,22,22,5,9,8,N,1,08,47.0,F,H,4.0,39700,31
